index,Case Reference,Open Date,Closed Date,Status,Subject,Reason,Type,Object Type,Address Number,Address Line 1,Address Line 2,City,State,Zipcode_x,Property ID,Location,Latitude,Longitude,Council District,Police District,Census Tract,Census Block Group,Census Block,Neighborhood,X Coordinate,Y Coordinate,2010 Census Tract,2010 Census Block Group,2010 Census Block,TRACTCE20,GEOID20_tract,GEOID20_blockgroup_x,GEOID20_block,Property_Address,Print Key,Address,Zipcode_y,filter_id,GEOID20_blockgroup_y,type,category,Geography
7413,1001756949,2022-12-27,01/06/2023 04:49:00 PM,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Property,163,SIXTEENTH, ,Buffalo,NEW YORK,14213,99.60-4-35,"(42.90866851751621, -78.88512721843577)",42.90866851751621,-78.88512721843577,NIAGARA,District B,67.01,1,1008,Elmwood Bryant,-8781452.637,5298081.6186,67.01,2,2006,006701,36029006701,360290067011,360290067011008,99.60-4-35 163 SIXTEENTH,99.60-4-35,163 SIXTEENTH,14213.0,281 MULTIPLE RESIDENCES,360290067011,Street Snow Plowing (Req_Serv),Issues related to snow,360290067011
7414,505199-1001762052,2023-01-05,01/06/2023 08:46:00 AM,Closed,Dept of Public Works,Sanitation,Recycling Missed Pick Up (Req_Serv),Property,171,SIXTEENTH, ,Buffalo,NEW YORK,14213,99.60-4-38,"(42.90884067716301, -78.88533605948656)",42.90884067716301,-78.88533605948656,NIAGARA,District B,67.01,1,1008,Elmwood Bryant,-78.8855,42.90877,67.01,2,2006,006701,36029006701,360290067011,360290067011008,99.60-4-38 171 SIXTEENTH,99.60-4-38,171 SIXTEENTH,14213.0,210 ONE FAMILY DWELLING,360290067011,Recycling Missed Pick Up (Req_Serv),Issues related to garbage/recycling collection,360290067011
7415,1001754794,2022-12-20,12/21/2022 03:12:00 PM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,100,SEVENTEENTH, ,Buffalo,NEW YORK,14213,99.60-4-8,"(42.90864849266965, -78.88442941261268)",42.90864849266965,-78.88442941261268,NIAGARA,District B,67.01,1,1008,Elmwood Bryant,-8781374.957,5298078.5751,67.01,2,2006,006701,36029006701,360290067011,360290067011008,99.60-4-8 100 SEVENTEENTH,99.60-4-8,100 SEVENTEENTH,14213.0,220 TWO FAMILY DWELLING,360290067011,Housing Violations (Req_Serv),Issues related to housing,360290067011
7416,505167-1001761816,2023-01-05,01/09/2023 03:53:00 PM,Closed,DPIS,Housing,Open311 Housing,Property,100,SEVENTEENTH, ,Buffalo,NEW YORK,14213,99.60-4-8,"(42.90864849266965, -78.88442941261268)",42.90864849266965,-78.88442941261268,NIAGARA,District B,67.01,1,1008,Elmwood Bryant,-78.88426,42.90884,67.01,2,2006,006701,36029006701,360290067011,360290067011008,99.60-4-8 100 SEVENTEENTH,99.60-4-8,100 SEVENTEENTH,14213.0,220 TWO FAMILY DWELLING,360290067011,Open311 Housing,Other issues,360290067011
7417,1001754793,2022-12-20,12/29/2022 10:46:00 AM,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Property,100,SEVENTEENTH, ,Buffalo,NEW YORK,14213,99.60-4-8,"(42.90864849266965, -78.88442941261268)",42.90864849266965,-78.88442941261268,NIAGARA,District B,67.01,1,1008,Elmwood Bryant,-8781374.957,5298078.5751,67.01,2,2006,006701,36029006701,360290067011,360290067011008,99.60-4-8 100 SEVENTEENTH,99.60-4-8,100 SEVENTEENTH,14213.0,220 TWO FAMILY DWELLING,360290067011,Police Issue (Req_Serv),Other issues,360290067011
7418,1001761301,2023-01-04,01/10/2023 11:03:00 AM,Closed,Dept of Public Works,Sanitation,Trash Ordinance Violation (Req_Serv),Property,100,SEVENTEENTH, ,Buffalo,NEW YORK,14213,99.60-4-8,"(42.90864849266965, -78.88442941261268)",42.90864849266965,-78.88442941261268,NIAGARA,District B,67.01,1,1008,Elmwood Bryant,-8781374.957,5298078.5751,67.01,2,2006,006701,36029006701,360290067011,360290067011008,99.60-4-8 100 SEVENTEENTH,99.60-4-8,100 SEVENTEENTH,14213.0,220 TWO FAMILY DWELLING,360290067011,Trash Ordinance Violation (Req_Serv),Issues related to garbage/recycling collection,360290067011
7419,505212-1001762149,2023-01-05,01/09/2023 02:25:00 PM,Closed,DPIS,Housing,Open311 Housing,Property,490,CONNECTICUT, ,Buffalo,NEW YORK,14213,99.60-5-10,"(42.90829975956155, -78.88342345953093)",42.90829975956155,-78.88342345953093,NIAGARA,District B,67.01,1,1002,Elmwood Bryant,-78.88339,42.90826,67.01,2,2002,006701,36029006701,360290067011,360290067011002,99.60-5-10 490 CONNECTICUT,99.60-5-10,490 CONNECTICUT,14213.0,482 DOWNTOWN ROW TYPE (DETACHED),360290067011,Open311 Housing,Other issues,360290067011
7420,504925-1001760288,2023-01-02,01/02/2023 12:14:00 PM,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Property,490,CONNECTICUT, ,Buffalo,NEW YORK,14213,99.60-5-10,"(42.90829975956155, -78.88342345953093)",42.90829975956155,-78.88342345953093,NIAGARA,District B,67.01,1,1002,Elmwood Bryant,-78.88333,42.90814,67.01,2,2002,006701,36029006701,360290067011,360290067011002,99.60-5-10 490 CONNECTICUT,99.60-5-10,490 CONNECTICUT,14213.0,482 DOWNTOWN ROW TYPE (DETACHED),360290067011,Police Issue (Req_Serv),Other issues,360290067011
7421,505806-1001763250,2023-01-10,01/10/2023 08:31:00 AM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Property,184,RICHMOND, ,Buffalo,NEW YORK,14222,99.60-6-18,"(42.90752696298751, -78.88245470191714)",42.90752696298751,-78.88245470191714,NIAGARA,District B,67.01,1,1005,Elmwood Bryant,-78.8827,42.90757,67.01,2,2004,006701,36029006701,360290067011,360290067011005,99.60-6-18 184 RICHMOND,99.60-6-18,184 RICHMOND,14222.0,281 MULTIPLE RESIDENCES,360290067011,Parking Issues (Req_Serv),Issues related to roads and parking,360290067011
7422,1001764206,2023-01-12,01/17/2023 07:39:00 AM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Property,174,RICHMOND, ,Buffalo,NEW YORK,14222,99.60-6-21,"(42.90719825281296, -78.8822975490818)",42.90719825281296,-78.8822975490818,NIAGARA,District B,67.01,1,1005,Elmwood Bryant,-8781137.639,5297858.1638,67.01,2,2004,006701,36029006701,360290067011,360290067011005,99.60-6-21 174 RICHMOND,99.60-6-21,174 RICHMOND,14222.0,220 TWO FAMILY DWELLING,360290067011,Parking Issues (Req_Serv),Issues related to roads and parking,360290067011
7423,1001762379,2023-01-06,02/01/2023 10:29:00 AM,Closed,Dept of Public Works,Sanitation,Recycling Missed Pick Up (Req_Serv),Property,172,RICHMOND, ,Buffalo,NEW YORK,14222,99.60-6-22,"(42.90710761755673, -78.88225398780331)",42.90710761755673,-78.88225398780331,NIAGARA,District B,67.01,1,1005,Elmwood Bryant,-8781132.79,5297844.3889,67.01,2,2004,006701,36029006701,360290067011,360290067011005,99.60-6-22 172 RICHMOND,99.60-6-22,172 RICHMOND,14222.0,220 TWO FAMILY DWELLING,360290067011,Recycling Missed Pick Up (Req_Serv),Issues related to garbage/recycling collection,360290067011
7424,1001760202,2022-12-31,01/03/2023 10:05:00 PM,Closed,Dept of Public Works,Forestry,Fallen Tree Inspection (Req_Serv),Property,491,CONNECTICUT, ,Buffalo,NEW YORK,14222,99.60-6-4,"(42.90795760083173, -78.8829076841005)",42.90795760083173,-78.8829076841005,NIAGARA,District B,67.01,1,1006,Elmwood Bryant,-8781205.559,5297973.5708,67.01,2,2004,006701,36029006701,360290067011,360290067011006,99.60-6-4 491 CONNECTICUT,99.60-6-4,491 CONNECTICUT,14213.0,411 APARTMENT,360290067011,Fallen Tree Inspection (Req_Serv),Issues related to trees,360290067011
7425,1001755084,2022-12-21,12/21/2022 01:50:00 PM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Property,44,SEVENTEENTH, ,Buffalo,NEW YORK,14213,99.60-7-10,"(42.90738482831959, -78.88326412171529)",42.90738482831959,-78.88326412171529,NIAGARA,District B,67.01,1,1007,Elmwood Bryant,-8781245.238,5297886.5197,67.01,2,2005,006701,36029006701,360290067011,360290067011007,99.60-7-10 44 SEVENTEENTH,99.60-7-10,44 SEVENTEENTH,14213.0,482 DOWNTOWN ROW TYPE (DETACHED),360290067011,Parking Issues (Req_Serv),Issues related to roads and parking,360290067011
7426,1001758954,2022-12-29,01/06/2023 04:17:00 PM,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Property,44,SEVENTEENTH, ,Buffalo,NEW YORK,14213,99.60-7-10,"(42.90738482831959, -78.88326412171529)",42.90738482831959,-78.88326412171529,NIAGARA,District B,67.01,1,1007,Elmwood Bryant,-8781245.238,5297886.5197,67.01,2,2005,006701,36029006701,360290067011,360290067011007,99.60-7-10 44 SEVENTEENTH,99.60-7-10,44 SEVENTEENTH,14213.0,482 DOWNTOWN ROW TYPE (DETACHED),360290067011,Street Snow Plowing (Req_Serv),Issues related to snow,360290067011
7427,1001760319,2023-01-02,01/03/2023 10:05:00 PM,Closed,Dept of Public Works,Forestry,Tree Removal (Req_SERV),Property,190,YORK, ,Buffalo,NEW YORK,14213,99.60-7-26.11,"(42.90614950602754, -78.88305324674337)",42.90614950602754,-78.88305324674337,NIAGARA,District B,67.01,1,1007,Elmwood Bryant,-8781221.763,5297698.7756,67.01,2,2005,006701,36029006701,360290067011,360290067011007,99.60-7-26.11 190 YORK,99.60-7-26.11,190 YORK,14213.0,411 APARTMENT,360290067011,Tree Removal (Req_SERV),Issues related to trees,360290067011
7428,1001756095,2022-12-26,12/30/2022 10:05:00 PM,Closed,Dept of Public Works,Forestry,Fallen Tree Inspection (Req_Serv),Property,69,SIXTEENTH, ,Buffalo,NEW YORK,14213,99.60-7-29,"(42.90652699083008, -78.88313529571514)",42.90652699083008,-78.88313529571514,NIAGARA,District B,67.01,1,1007,Elmwood Bryant,-8781230.897,5297756.1454,67.01,2,2005,006701,36029006701,360290067011,360290067011007,99.60-7-29 69 SIXTEENTH,99.60-7-29,69 SIXTEENTH,14213.0,220 TWO FAMILY DWELLING,360290067011,Fallen Tree Inspection (Req_Serv),Issues related to trees,360290067011
7429,1001760545,2023-01-03,01/04/2023 10:06:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Sidewalks (Req_Serv),Property,69,SIXTEENTH, ,Buffalo,NEW YORK,14213,99.60-7-29,"(42.90652699083008, -78.88313529571514)",42.90652699083008,-78.88313529571514,NIAGARA,District B,67.01,1,1007,Elmwood Bryant,-8781230.897,5297756.1454,67.01,2,2005,006701,36029006701,360290067011,360290067011007,99.60-7-29 69 SIXTEENTH,99.60-7-29,69 SIXTEENTH,14213.0,220 TWO FAMILY DWELLING,360290067011,Sidewalks (Req_Serv),Issues related to roads and parking,360290067011
7430,1001757601,2022-12-27,01/06/2023 04:48:00 PM,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Property,69,SIXTEENTH, ,Buffalo,NEW YORK,14213,99.60-7-29,"(42.90652699083008, -78.88313529571514)",42.90652699083008,-78.88313529571514,NIAGARA,District B,67.01,1,1007,Elmwood Bryant,-8781230.897,5297756.1454,67.01,2,2005,006701,36029006701,360290067011,360290067011007,99.60-7-29 69 SIXTEENTH,99.60-7-29,69 SIXTEENTH,14213.0,220 TWO FAMILY DWELLING,360290067011,Street Snow Plowing (Req_Serv),Issues related to snow,360290067011
7431,1001757806,2022-12-28,01/06/2023 04:31:00 PM,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Property,69,SIXTEENTH, ,Buffalo,NEW YORK,14213,99.60-7-29,"(42.90652699083008, -78.88313529571514)",42.90652699083008,-78.88313529571514,NIAGARA,District B,67.01,1,1007,Elmwood Bryant,-8781230.897,5297756.1454,67.01,2,2005,006701,36029006701,360290067011,360290067011007,99.60-7-29 69 SIXTEENTH,99.60-7-29,69 SIXTEENTH,14213.0,220 TWO FAMILY DWELLING,360290067011,Street Snow Plowing (Req_Serv),Issues related to snow,360290067011
7432,1001760039,2022-12-30,12/30/2022 03:17:00 PM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Property,97,SIXTEENTH, ,Buffalo,NEW YORK,14213,99.60-7-39,"(42.90720712868506, -78.883774658355)",42.90720712868506,-78.883774658355,NIAGARA,District B,67.01,1,1007,Elmwood Bryant,-8781302.071,5297859.5129,67.01,2,2005,006701,36029006701,360290067011,360290067011007,99.60-7-39 97 SIXTEENTH,99.60-7-39,97 SIXTEENTH,14213.0,210 ONE FAMILY DWELLING,360290067011,Parking Issues (Req_Serv),Issues related to roads and parking,360290067011
7433,1001756320,2022-12-26,12/30/2022 10:05:00 PM,Closed,Dept of Public Works,Forestry,Fallen Tree Inspection (Req_Serv),Property,99,SIXTEENTH, ,Buffalo,NEW YORK,14213,99.60-7-40,"(42.907275663845404, -78.88383861414272)",42.90727566384541,-78.88383861414272,NIAGARA,District B,67.01,1,1007,Elmwood Bryant,-8781309.19,5297869.9289,67.01,2,2005,006701,36029006701,360290067011,360290067011007,99.60-7-40 99 SIXTEENTH,99.60-7-40,99 SIXTEENTH,14213.0,210 ONE FAMILY DWELLING,360290067011,Fallen Tree Inspection (Req_Serv),Issues related to trees,360290067011
7434,1001756388,2022-12-26,12/29/2022 10:36:00 AM,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Property,99,SIXTEENTH, ,Buffalo,NEW YORK,14213,99.60-7-40,"(42.907275663845404, -78.88383861414272)",42.90727566384541,-78.88383861414272,NIAGARA,District B,67.01,1,1007,Elmwood Bryant,-8781309.19,5297869.9289,67.01,2,2005,006701,36029006701,360290067011,360290067011007,99.60-7-40 99 SIXTEENTH,99.60-7-40,99 SIXTEENTH,14213.0,210 ONE FAMILY DWELLING,360290067011,Police Issue (Req_Serv),Other issues,360290067011
7435,1001757558,2022-12-27,01/06/2023 04:48:00 PM,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Property,99,SIXTEENTH, ,Buffalo,NEW YORK,14213,99.60-7-40,"(42.907275663845404, -78.88383861414272)",42.90727566384541,-78.88383861414272,NIAGARA,District B,67.01,1,1007,Elmwood Bryant,-8781309.19,5297869.9289,67.01,2,2005,006701,36029006701,360290067011,360290067011007,99.60-7-40 99 SIXTEENTH,99.60-7-40,99 SIXTEENTH,14213.0,210 ONE FAMILY DWELLING,360290067011,Street Snow Plowing (Req_Serv),Issues related to snow,360290067011
7436,1001759141,2022-12-29,01/06/2023 04:31:00 PM,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Property,99,SIXTEENTH, ,Buffalo,NEW YORK,14213,99.60-7-40,"(42.907275663845404, -78.88383861414272)",42.90727566384541,-78.88383861414272,NIAGARA,District B,67.01,1,1007,Elmwood Bryant,-8781309.19,5297869.9289,67.01,2,2005,006701,36029006701,360290067011,360290067011007,99.60-7-40 99 SIXTEENTH,99.60-7-40,99 SIXTEENTH,14213.0,210 ONE FAMILY DWELLING,360290067011,Street Snow Plowing (Req_Serv),Issues related to snow,360290067011
7437,1001763043,2023-01-09,01/23/2023 03:10:00 PM,Closed,Dept of Public Works,Sanitation,Recycling Tote Replace (Req_Serv),Property,475,CONNECTICUT, ,Buffalo,NEW YORK,14213,99.60-7-5,"(42.90762731805307, -78.88362686270705)",42.90762731805307,-78.88362686270705,NIAGARA,District B,67.01,1,1007,Elmwood Bryant,-8781285.618,5297923.3737,67.01,2,2005,006701,36029006701,360290067011,360290067011007,99.60-7-5 475 CONNECTICUT,99.60-7-5,475 CONNECTICUT,14213.0,210 ONE FAMILY DWELLING,360290067011,Recycling Tote Replace (Req_Serv),Issues related to garbage/recycling collection,360290067011
7438,504246-1001757867,2022-12-28,01/03/2023 11:06:00 AM,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Property,74,SIXTEENTH, ,Buffalo,NEW YORK,14213,99.60-8-36,"(42.90627470148383, -78.88387763459586)",42.90627470148383,-78.88387763459586,NIAGARA,District B,69.03,1,1005,West Side,-78.88366,42.90635,69.02,1,1005,006903,36029006903,360290069031,360290069031005,99.60-8-36 74 SIXTEENTH,99.60-8-36,74 SIXTEENTH,14213.0,220 TWO FAMILY DWELLING,360290069031,Street Snow Plowing (Req_Serv),Issues related to snow,360290069031
7439,1001755083,2022-12-21,12/30/2022 12:06:00 PM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,171,FOURTEENTH, ,Buffalo,NEW YORK,14213,99.60-9-16,"(42.9058151672787, -78.88577645831998)",42.9058151672787,-78.88577645831998,NIAGARA,District B,69.03,1,1004,West Side,-8781524.91,5297647.9637,69.02,1,1004,006903,36029006903,360290069031,360290069031004,99.60-9-16 171 FOURTEENTH,99.60-9-16,171 FOURTEENTH,14213.0,220 TWO FAMILY DWELLING,360290069031,Garbage Missed Pick Up (Req_Serv),Issues related to garbage/recycling collection,360290069031
7440,1001761307,2023-01-04,01/06/2023 11:51:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,852,NIAGARA, ,Buffalo,NEW YORK,14213,99.66-1-1,"(42.90621807373529, -78.89732945786193)",42.90621807373529,-78.89732945786193,NIAGARA,District B,70,3,3003,West Side,-8782810.986,5297709.1968,70,3,3003,007000,36029007000,360290070003,360290070003003,99.66-1-1 852 NIAGARA,99.66-1-1,852 NIAGARA,14213.0,210 ONE FAMILY DWELLING,360290070003,Totes Replace (Req_Serv),Issues related to garbage/recycling collection,360290070003
7441,1001755517,2022-12-23,12/30/2022 10:05:00 PM,Closed,Dept of Public Works,Forestry,Fallen Tree Blocking RoW (Req_Serv),Property,821,COLUMBUS PKWY, ,Buffalo,NEW YORK,14213,99.66-1-12,"(42.90587451471094, -78.89775706632837)",42.90587451471094,-78.89775706632837,NIAGARA,District B,70,3,3003,West Side,-8782858.588,5297656.9834,70,3,3003,007000,36029007000,360290070003,360290070003003,99.66-1-12 821 COLUMBUS PKWY,99.66-1-12,821 COLUMBUS PKWY,14213.0,220 TWO FAMILY DWELLING,360290070003,Fallen Tree Blocking RoW (Req_Serv),Issues related to trees,360290070003
7442,1001761373,2023-01-04,01/10/2023 11:39:00 AM,Closed,Dept of Public Works,Sanitation,Missed Pickup 2_Piece Large Trash (Req_Serv),Property,821,COLUMBUS PKWY, ,Buffalo,NEW YORK,14213,99.66-1-12,"(42.90587451471094, -78.89775706632837)",42.90587451471094,-78.89775706632837,NIAGARA,District B,70,3,3003,West Side,-8782858.588,5297656.9834,70,3,3003,007000,36029007000,360290070003,360290070003003,99.66-1-12 821 COLUMBUS PKWY,99.66-1-12,821 COLUMBUS PKWY,14213.0,220 TWO FAMILY DWELLING,360290070003,Missed Pickup 2_Piece Large Trash (Req_Serv),Issues related to garbage/recycling collection,360290070003
7443,1001755599,2022-12-24,12/30/2022 10:05:00 PM,Closed,Dept of Public Works,Forestry,Fallen Tree Inspection (Req_Serv),Property,751,COLUMBUS PKWY, ,Buffalo,NEW YORK,14213,99.66-2-18,"(42.9043584533474, -78.89619198976304)",42.9043584533474,-78.89619198976304,NIAGARA,District B,70,3,3002,West Side,-8782684.364,5297426.5788,70,3,3002,007000,36029007000,360290070003,360290070003002,99.66-2-18 751 COLUMBUS PKWY,99.66-2-18,751 COLUMBUS PKWY,14213.0,230 THREE FAMILY DWELLING,360290070003,Fallen Tree Inspection (Req_Serv),Issues related to trees,360290070003
7444,1001755995,2022-12-26,01/03/2023 10:16:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,757,COLUMBUS PKWY, ,Buffalo,NEW YORK,14213,99.66-2-20,"(42.904488159231086, -78.89631130212028)",42.904488159231086,-78.89631130212028,NIAGARA,District B,70,3,3002,West Side,-8782697.646,5297446.2908,70,3,3002,007000,36029007000,360290070003,360290070003002,99.66-2-20 757 COLUMBUS PKWY,99.66-2-20,757 COLUMBUS PKWY,14213.0,210 ONE FAMILY DWELLING,360290070003,Housing Violations (Req_Serv),Issues related to housing,360290070003
7445,1001755594,2022-12-24,12/30/2022 10:05:00 PM,Closed,Dept of Public Works,Forestry,Fallen Tree Blocking RoW (Req_Serv),Property,759,COLUMBUS PKWY, ,Buffalo,NEW YORK,14213,99.66-2-21,"(42.904551719149545, -78.89637254451671)",42.904551719149545,-78.89637254451671,NIAGARA,District B,70,3,3002,West Side,-8782704.463,5297455.9503,70,3,3002,007000,36029007000,360290070003,360290070003002,99.66-2-21 759 COLUMBUS PKWY,99.66-2-21,759 COLUMBUS PKWY,14213.0,220 TWO FAMILY DWELLING,360290070003,Fallen Tree Blocking RoW (Req_Serv),Issues related to trees,360290070003
7446,1001764277,2023-01-12,01/18/2023 08:14:00 AM,Closed,Dept of Public Works,Sanitation,Recycling Missed Pick Up (Req_Serv),Property,97,RHODE ISLAND, ,Buffalo,NEW YORK,14213,99.66-3-1.1,"(42.90606727610473, -78.89583022557323)",42.90606727610473,-78.89583022557323,NIAGARA,District B,70,3,3001,West Side,-8782644.092,5297686.2788,70,3,3001,007000,36029007000,360290070003,360290070003001,99.66-3-1.1 97 RHODE ISLAND,99.66-3-1.1,97 RHODE ISLAND,14213.0,230 THREE FAMILY DWELLING,360290070003,Recycling Missed Pick Up (Req_Serv),Issues related to garbage/recycling collection,360290070003
7447,1001762158,2023-01-05,01/10/2023 10:19:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,368,FARGO, ,Buffalo,NEW YORK,14213,99.66-4-4,"(42.90619181305576, -78.89376716982514)",42.90619181305576,-78.89376716982514,NIAGARA,District B,70,3,3000,West Side,-8782414.434,5297705.2058,70,3,3000,007000,36029007000,360290070003,360290070003000,99.66-4-4 368 FARGO,99.66-4-4,368 FARGO,14213.0,220 TWO FAMILY DWELLING,360290070003,Housing Violations (Req_Serv),Issues related to housing,360290070003
7448,1001761978,2023-01-05,01/06/2023 10:06:00 AM,Closed,Dept of Parking,Moving Violations,Buffalo Traffic Violations (Req_Serv),Property,731,COLUMBUS PKWY, ,Buffalo,NEW YORK,14213,99.66-7-13,"(42.90384731324645, -78.89570699331503)",42.90384731324645,-78.89570699331503,NIAGARA,District B,70,3,3007,West Side,-8782630.374,5297348.8992,70,3,3007,007000,36029007000,360290070003,360290070003007,99.66-7-13 731 COLUMBUS PKWY,99.66-7-13,731 COLUMBUS PKWY,14213.0,411 APARTMENT,360290070003,Buffalo Traffic Violations (Req_Serv),Issues related to roads and parking,360290070003
7449,1001755380,2022-12-22,02/01/2023 10:27:00 AM,Closed,Dept of Public Works,Sanitation,Recycling Missed Pick Up (Req_Serv),Property,766,COLUMBUS PKWY, ,Buffalo,NEW YORK,14213,99.66-8-10.11,"(42.90428360192408, -78.89716418728403)",42.90428360192408,-78.89716418728403,NIAGARA,District B,70,3,3005,West Side,-8782792.589,5297415.2035,70,3,3005,007000,36029007000,360290070003,360290070003005,99.66-8-10.11 766 COLUMBUS PKWY,99.66-8-10.11,766 COLUMBUS PKWY,14213.0,230 THREE FAMILY DWELLING,360290070003,Recycling Missed Pick Up (Req_Serv),Issues related to garbage/recycling collection,360290070003
7450,1001755228,2022-12-22,02/01/2023 10:26:00 AM,Closed,Dept of Public Works,Sanitation,Recycling Missed Pick Up (Req_Serv),Property,800,COLUMBUS PKWY, ,Buffalo,NEW YORK,14213,99.66-8-2,"(42.905127846384865, -78.89789755978757)",42.90512784638487,-78.89789755978757,NIAGARA,District B,70,3,3005,West Side,-8782874.227,5297543.5072,70,3,3005,007000,36029007000,360290070003,360290070003005,99.66-8-2 800 COLUMBUS PKWY,99.66-8-2,800 COLUMBUS PKWY,14213.0,220 TWO FAMILY DWELLING,360290070003,Recycling Missed Pick Up (Req_Serv),Issues related to garbage/recycling collection,360290070003
7451,1001757953,2022-12-28,12/30/2022 10:05:00 PM,Closed,Dept of Public Works,Forestry,Tree Trimming Request (Req_Serv),Property,283,FARGO, ,Buffalo,NEW YORK,14213,99.67-2-23,"(42.90465826938681, -78.89130656296115)",42.90465826938681,-78.89130656296115,NIAGARA,District B,69.04,2,2002,West Side,-8782140.52,5297472.1431,69.02,3,3002,006904,36029006904,360290069042,360290069042002,99.67-2-23 283 FARGO,99.67-2-23,283 FARGO,14213.0,220 TWO FAMILY DWELLING,360290069042,Tree Trimming Request (Req_Serv),Issues related to trees,360290069042
7452,1001761917,2023-01-05,01/11/2023 11:22:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,497,WEST, ,Buffalo,NEW YORK,14213,99.67-3-19,"(42.905402438863504, -78.890342950775)",42.905402438863504,-78.890342950775,NIAGARA,District B,69.04,2,2001,West Side,-8782033.251,5297585.2387,69.02,3,3001,006904,36029006904,360290069042,360290069042001,99.67-3-19 497 WEST,99.67-3-19,497 WEST,14213.0,281 MULTIPLE RESIDENCES,360290069042,Totes Replace (Req_Serv),Issues related to garbage/recycling collection,360290069042
7453,1001756138,2022-12-26,01/06/2023 05:10:00 PM,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Property,220,NORMAL, ,Buffalo,NEW YORK,14213,99.67-4-5,"(42.90611593582651, -78.88869000856874)",42.90611593582651,-78.88869000856874,NIAGARA,District B,69.04,2,2000,West Side,-8781849.246,5297693.674,69.02,3,3000,006904,36029006904,360290069042,360290069042000,99.67-4-5 220 NORMAL,99.67-4-5,220 NORMAL,14213.0,210 ONE FAMILY DWELLING,360290069042,Street Snow Plowing (Req_Serv),Issues related to snow,360290069042
7454,1001758608,2022-12-28,01/06/2023 10:02:00 AM,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Property,346,CONNECTICUT, ,Buffalo,NEW YORK,14213,99.67-4-9.1,"(42.905849359051516, -78.88828737586103)",42.90584935905152,-78.88828737586103,NIAGARA,District B,69.04,2,2000,West Side,-8781804.425,5297653.1601,69.02,3,3000,006904,36029006904,360290069042,360290069042000,99.67-4-9.1 346 CONNECTICUT,99.67-4-9.1,346 CONNECTICUT,14213.0,482 DOWNTOWN ROW TYPE (DETACHED),360290069042,Street Snow Plowing (Req_Serv),Issues related to snow,360290069042
7455,1001763738,2023-01-11,01/12/2023 06:09:00 AM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,194,NORMAL, ,Buffalo,NEW YORK,14213,99.67-7-8,"(42.90538140867049, -78.88792722538072)",42.90538140867049,-78.88792722538072,NIAGARA,District B,69.04,2,2005,West Side,-8781764.333,5297582.0425,69.02,3,3005,006904,36029006904,360290069042,360290069042005,99.67-7-8 194 NORMAL,99.67-7-8,194 NORMAL,14213.0,281 MULTIPLE RESIDENCES,360290069042,Garbage Missed Pick Up (Req_Serv),Issues related to garbage/recycling collection,360290069042
7456,1001763670,2023-01-11,01/11/2023 11:45:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,43,YORK, ,Buffalo,NEW YORK,14213,99.68-10-1,"(42.90352434587278, -78.88720741669499)",42.90352434587278,-78.88720741669499,NIAGARA,District B,69.04,3,3000,West Side,-8781684.204,5297299.8171,69.02,4,4000,006904,36029006904,360290069043,360290069043000,99.68-10-1 43 YORK,99.68-10-1,43 YORK,14213.0,481 DOWNTOWN ROW TYPE (W/COMMON WALL),360290069043,Totes Replace (Req_Serv),Issues related to garbage/recycling collection,360290069043
