his_num_311_per_property,neighbor_his_num_per_property,snow_depth,percent_below_poverty,percent_civilian_unemployed,per_capita_income,percent_no_highschool,percent_65older,percent_17younger,percent_household_disability,percent_single_parent_household,percent_minority,percent_notwell_english,percent_singleunits,percent_multiunit,percent_mobile_homes,percent_owneroccupiedunit,percent_crowding,percent_group_quarters,median_year_properties_built,median_value_properties_built,percent_no_vehicle,lon,lat
1.399216342,0.037213434,0.214291159,0.003888698,-0.057265088,0.048082083,0.015362101,-0.051703814,0.057724035,0.294742688,0.126438444,-0.670721295,-0.118998885,-0.01681861,0.035307496,-0.001598584,-0.006045392,0.000144437,0.026649269,-0.328565599,0.195532919,-0.041374408,-0.117871335,0.305573221
-0.605086196,-0.112098125,0.193239785,-0.034908688,-0.122474097,-0.037182258,0.00358163,-0.027498342,0.178304202,0.01527819,-0.02303147,-0.384165247,-0.097011508,-0.056209275,-0.113964806,-0.002102346,-0.261947472,-0.019923011,-0.001578171,-0.11077753,0.125527045,-0.099417084,-0.091240741,0.123158485
-2.287996422,0.026726933,0.034094716,-0.043752575,-0.115116759,-0.256066919,-0.050556034,0.055151028,-0.065110614,-0.224372778,-0.103260825,-0.820602673,-0.052657419,-0.077162364,-0.116663497,-0.005324138,0.163971639,-0.01712814,-0.296040436,-0.146324027,-0.341913935,0.00981853,-0.228287749,0.024024175
-0.453739112,0.046632974,0.122971647,0.007933465,-0.062433265,-0.097770282,-0.023590125,-0.043502114,0.134495996,-0.062194593,0.073395244,-0.654022887,0.10898503,-0.027607042,0.011542428,-0.002533377,-0.019656858,-0.009498913,-0.135778293,0.567926496,-0.106903334,-0.028753619,-0.119491474,0.159153611
-1.169722668,-0.09007527,0.142808664,0.012261626,0.083920828,0.019447413,-0.05083923,-0.012768855,0.030766012,0.008530731,-0.050037785,0.905924373,0.041365581,0.052870159,0.004127059,-0.002362831,-0.129857977,-0.010372055,0.004132901,-0.061637079,0.322891786,-0.060007724,0.035714059,0.093851155
-0.02889589,0.015179061,0.199013724,0.02783853,-0.018082153,0.03518823,0.116873525,-0.126258149,-0.051615868,0.199563274,0.08197707,1.064193849,0.045813767,-0.027539514,0.035517956,-0.001386567,0.098377105,0.001498811,-0.021154715,-0.303257975,0.258984069,-0.05075431,0.050811026,0.020803866
-1.217583633,-0.16654476,0.101285282,0.034726691,0.044594931,0.022450246,-0.09682091,-0.074130593,-0.081118628,0.006556673,0.137610985,0.741296497,-0.020973823,0.073467437,-0.010699359,-0.002667658,-0.172783478,0.011974644,0.010848372,-0.132837454,0.162177187,-0.135998539,-0.067453343,0.041802697
-1.338295015,-0.124253705,0.080299996,-0.038715353,0.015710822,0.083563013,-0.068660576,-0.00836557,-0.069050794,0.009143274,0.168457579,1.107817495,-0.034265539,0.054916434,0.025059947,-0.0027979,-0.223270302,0.010682945,-0.056756598,-0.093191362,0.32172218,-0.089237191,-0.045721666,0.153191971
2.14871352,0.212160748,0.499624119,0.014077845,-0.025040531,0.050160543,-0.028694309,-0.05132914,0.140222723,0.233735658,0.17246163,-0.474499979,-0.067495909,0.080777109,-0.03116803,-0.001253209,-0.073893749,0.012933932,0.063509743,0.110253299,0.074570806,0.132971921,0.317469766,0.145375499
-0.007957339,0.09236727,0.394217298,-0.006795205,0.139311461,0.013392923,-0.031381282,-0.029369327,-0.028705457,0.040590499,0.090011948,-0.627950451,-0.064420649,-0.020588036,-0.031836776,0.010134541,-0.123062763,-0.000981478,0.040570684,0.061800061,0.038265636,-0.05186041,0.134374913,-0.042413451
3.116794671,0.295666731,0.686933261,0.261831679,0.17205034,0.141314891,0.201780468,0.312300562,0.03440147,0.160242526,0.233213059,0.051906587,0.030943365,0.287005881,0.060575853,-0.001557037,0.009286162,0.013458602,0.055280185,0.946982536,0.375478424,0.103883235,0.468581158,0.3930525
-1.174371723,-0.144162607,0.021527951,-0.003437937,0.024354691,0.020118066,-0.099551149,-0.069464581,-0.068024502,-0.107284143,-0.098641579,1.036201174,0.052259815,0.025531408,-0.020692589,-0.002803261,-0.211451805,-0.026592774,0.02976323,-0.138603996,0.270438303,-0.122152048,-0.149931641,0.048857418
0.303876937,0.196905728,0.175003574,0.052062833,0.063743951,0.106475725,-0.019634238,-0.007214862,0.009112207,0.079865176,-0.111836392,1.465816742,0.18734061,0.029073574,0.082031305,-0.001516103,0.045949069,0.000493175,0.054964896,-0.212881959,0.318787333,-0.081657138,0.027309838,0.144587287
-0.646495814,0.130042883,0.042801723,-0.011929775,0.031121667,-0.018332602,-0.088498292,-0.068074043,-0.015919638,0.02012428,-0.134980561,0.70814927,-0.044076067,0.0004511,0.058506556,-0.002161312,0.015962918,0.009464021,-0.033944157,-0.170282149,0.174388279,-0.036208166,-0.133948202,0.07238998
-0.688914884,-0.055809844,0.043014495,-0.007456155,-0.03714581,0.002482458,-0.07520376,-0.082174623,-0.048343165,0.065314763,-0.015428077,1.261959199,-0.02652912,0.059001925,-0.048109459,-0.00236163,-0.106694841,0.005945603,-0.053064355,-0.174825709,0.210202285,-0.070557774,-0.155308921,0.073887499
0.121945177,0.071882363,-0.189672433,-0.063548328,0.04144376,-0.019313613,0.095952561,-0.037249162,-0.035597283,-0.21280072,-0.056855696,-0.780426627,-0.049192645,-0.039153749,-0.00222316,-0.001745094,-0.189573035,0.002090409,0.049718953,-0.096653714,-0.108081942,0.08786386,-0.197548276,-0.025092643
-2.656397132,-0.022843126,-0.122803884,-0.194592197,-0.13180574,-0.310999011,0.061516409,-0.045206994,-0.06661519,-0.180982218,-0.065688541,-1.309184848,-0.007401411,-0.052874817,-0.058919188,-0.006354112,-0.201355328,-0.007094208,-0.019369741,-0.280112516,-0.413458929,0.012713997,-0.407818241,-0.162024275
-0.024722439,0.041253391,0.024876466,-0.003692087,0.029294865,-0.026277655,-0.023278655,-0.002554951,-0.051395226,0.142868242,0.022389069,-0.600174569,-0.065921441,-0.077677356,0.011340929,-0.002352687,0.111338468,0.00710873,-0.081784258,-0.147370743,-0.098276863,-0.037301572,-0.229924305,0.006950645
1.222742839,0.123129031,0.015791495,0.011357439,-0.048701327,0.067409926,0.045724237,0.058054754,0.237295238,-0.210071098,0.001983661,-0.409209206,-0.120813443,-0.049034443,0.06777867,-0.001715962,0.088392402,0.003963987,0.026645337,-0.176932277,-0.101882272,0.016729834,-0.200666745,0.117774964
-1.123594013,0.110062418,0.022482199,-0.010809748,0.008901659,0.01464421,-0.038287033,-0.015497955,0.001333736,-0.006475935,0.19961118,1.464255929,0.012988594,0.130561145,-0.031251141,-0.002936004,-0.230635355,0.008021771,0.005773171,0.157245025,0.416707207,-0.050564232,0.275182007,0.30608898
-0.253956711,-0.091056175,-0.02810214,-0.000885254,0.136636714,0.019972495,-0.08616666,0.020127715,-0.051983093,0.063369964,0.302069699,0.984032524,-0.013376762,0.053458906,-0.047406214,-0.001498195,-0.320721337,0.016190278,0.009244335,0.213498972,0.246812634,-0.038856659,0.159189601,0.244639612
1.018785786,0.101942377,0.003387355,0.04905524,0.471808849,0.084255865,0.363607983,0.176146534,0.085633105,0.373363261,0.498008161,1.385489969,0.000657636,0.173334325,-0.016848019,-0.001501295,0.114228086,0.012237402,0.039672964,0.486135741,0.379935901,0.131586539,0.24020711,0.420049979
-0.438519591,0.073474832,-0.247311921,0.082310023,0.050210261,0.03144666,-0.195563892,0.097830451,-0.073414536,-0.152604281,0.083709358,-0.62831747,-0.072928815,-0.052779961,0.038475864,-0.001968822,-0.081751087,-0.006726094,0.016150522,-0.107779981,-0.107538501,-0.061317013,-0.38770047,0.078235339
1.729702785,0.114151735,-0.173916714,0.147689923,-0.024315673,0.081280146,-0.004189794,-0.026406262,0.004876734,-0.100569068,-0.023557357,-0.175492818,0.372294828,-0.018032337,-0.037353107,-0.002074917,0.12842492,0.00736162,0.020685741,-0.244026767,-0.042435656,-0.020655633,-0.217798372,0.206601341
1.0601932,-0.033229507,-0.187316392,-0.008837545,-0.051259982,0.013185992,-0.025592498,-0.02022442,-0.091332707,-0.253232658,0.126978711,-0.583851712,-0.137057605,-0.014216352,0.006208548,-0.00160754,0.019106116,0.005798174,0.040459309,-0.267123453,-0.125171148,-0.017872444,-0.313560523,0.073522904
-0.056774512,-0.290381722,-0.33992349,-0.141063165,-0.062813289,0.013782296,-0.077470686,-0.082025785,-0.073722961,-0.044005156,-0.047653702,-0.820222213,-0.078535488,-0.025253141,-0.050824289,-0.002102797,-0.200742319,-0.032616893,0.020103334,-0.264141524,-0.248159064,-0.079100284,-0.388496486,-0.036279851
-0.157078065,0.0829419,-0.190940464,0.004240882,0.011153949,-0.06973983,-0.213857511,-0.037138186,-0.099005599,-0.090877101,-0.129878721,0.942960289,-0.144107751,0.005055455,0.006717304,-0.001535479,0.028042658,-0.034065698,0.014834779,-0.36142469,0.202543742,-0.184543025,-0.356942096,0.049666021
